ma,year,R_squared,SYNCH,BIG4,VOL,SIZE,LEV,S_ROA,M/B,INDN,INDS,Lamda,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
TNA,2018,0.07815808,-2.467640314,1,0.141221817,12.25321024,0.753035919,0.023113282,1.239331547,2.944438979,32.4951581,0.601606113,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNA,2023,0.138009344,-1.831923039,0,0.299093437,12.36659461,0.749915015,0.032942557,0.321316415,2.944438979,33.15194901,0.618522536,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TNA,2017,0.074052976,-2.526036298,1,0.427916065,12.1349898,0.694568327,0.020277551,0.374643576,2.944438979,32.32394479,0.625970288,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNA,2016,0.162811831,-1.637453735,1,0.905372378,12.13480036,0.723797501,0.028520078,0.962926668,2.833213344,31.89726941,0.609904045,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNA,2022,0.236962592,-1.169404768,0,1.481703844,12.42646281,0.782906467,0.03144341,0.470464427,2.944438979,33.0829484,0.588002453,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TNA,2021,0.188052828,-1.462712353,0,2.105757824,12.36890079,0.753158949,0.02913041,0.523085772,2.944438979,33.14817205,0.604100521,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TNA,2020,0.164850022,-1.622575219,0,2.349451524,12.32826261,0.734336829,0.024896666,1.060501318,2.944438979,32.83778683,0.613188252,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TNA,2019,0.01986508,-3.898726802,0,2.675249003,12.24264756,0.680169231,0.020974145,0.869180664,2.944438979,32.65370046,0.615044656,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TNC,2019,0.026826935,-3.59115553,0,0.02846499,11.5488618,0.078692007,0.024982718,1.77127236,2.833213344,32.32161829,0.673303577,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TNC,2018,0.01105517,-4.493740338,0,0.057522384,11.5327226,0.079781719,0.019160022,0.886513026,2.772588722,32.28394154,0.659860299,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNC,2021,0.010009084,-4.594202639,0,0.082696068,11.58627173,0.121983085,0.034280771,3.370627915,2.833213344,32.37769818,0.663405979,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TNC,2016,0.024241109,-3.695165596,0,0.086523759,11.51200395,0.05431447,0.020963194,0.763905906,2.48490665,30.44471429,0.658680564,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNC,2020,0.025448756,-3.645310241,0,0.091572785,11.58434527,0.102386917,0.037121338,1.901574774,2.833213344,32.3563235,0.680810543,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TNC,2017,0.029988677,-3.476487853,0,0.094340492,11.52571505,0.069283988,0.02110601,0.80138618,2.708050201,30.69981086,0.678974012,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNC,2023,0.011556711,-4.448864975,0,0.305723209,11.56434552,0.093243066,0.032806636,2.257662068,2.833213344,32.37123061,0.669380082,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TNC,2022,0.022654221,-3.764494338,0,0.372516884,11.60639171,0.149098623,0.034884054,3.326183787,2.833213344,32.39439796,0.663620095,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TNG,2016,0.297213373,-0.860603021,1,1.177931741,12.26628407,0.71774292,0.001919172,0.992883954,2.197224577,30.1011905,0.636281199,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TNG,2017,0.181390468,-1.506955222,1,1.612164261,12.3474646,0.717270846,0.006469982,1.176147533,2.397895273,30.45785673,0.647962948,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TNG,2019,0.335412794,-0.683804112,1,3.772605811,12.48107129,0.647645762,0.016768438,1.112614285,2.63905733,30.72905319,0.612546175,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TNG,2023,0.538114749,0.152755338,1,4.618558267,12.7185361,0.645362602,0.013981324,1.377037447,2.63905733,30.98833276,0.567384741,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TNG,2020,0.511372136,0.045496392,1,4.696880321,12.55083411,0.677076099,0.016070295,1.901498524,2.63905733,30.78738672,0.618908033,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
TNG,2022,0.64226788,0.585221038,1,6.17475441,12.72360702,0.688042934,0.013604236,1.257149298,2.63905733,30.98657412,0.574127503,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TNG,2021,0.465040117,-0.140068085,1,8.662920028,12.64022049,0.665187611,0.014670174,0.91922114,2.63905733,30.92816163,0.599900886,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TNG,2018,0.36885286,-0.53714121,1,,12.41421019,0.694053468,0.013849453,0.963111796,2.63905733,30.73799036,0.667975566,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TNI,2023,0.258257857,-1.055043134,0,0.69675835,11.95636352,0.412429265,0.027329364,0.276626421,2.944438979,33.15194901,0.676022122,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TNI,2019,0.004380392,-5.426226937,0,2.553723297,12.12373309,0.556911921,0.007153902,0.338625568,2.944438979,32.65370046,0.661385045,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TNI,2018,0.015612687,-4.143935609,0,3.084414822,12.00337877,0.433811102,0.00728155,0.920066419,2.944438979,32.4951581,0.641089009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNI,2022,0.404261787,-0.387738677,0,3.429068135,11.97111829,0.432178471,0.02913227,0.279848129,2.944438979,33.0829484,0.662891455,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TNI,2017,0.070320272,-2.58178003,0,6.250015658,11.72746921,0.544924941,0.006943573,0.803803695,2.944438979,32.32394479,0.670667461,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNI,2020,0.095497623,-2.248283571,0,7.011535024,12.03479623,0.456840853,0.01097559,0.658403819,2.944438979,32.83778683,0.672781866,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TNI,2021,0.158372463,-1.670387942,0,10.71786031,12.031724,0.514051831,0.03142466,0.306298728,2.944438979,33.14817205,0.687653617,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TNT,2019,0.021661037,-3.81034108,0,0.814813848,11.48264544,0.109156432,0.015673814,0.21856533,2.564949357,30.64146925,0.681586759,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TNT,2018,0.093714898,-2.269096769,0,1.30199044,11.56304289,0.242983379,0.01803012,0.144641037,2.564949357,30.62126581,0.693083557,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNT,2020,0.105666921,-2.135786384,0,1.585686669,11.54730002,0.239937783,0.016068785,1.593697279,2.564949357,30.65175177,0.708303298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TNT,2022,0.323851935,-0.736125661,0,1.599057403,11.77990433,0.071107993,0.023735101,0.41376759,2.564949357,30.94073363,0.676652506,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TNT,2023,0.208583896,-1.333482537,0,2.255562002,12.20537885,0.577197308,0.022207307,0.42847791,2.564949357,30.9809903,0.678718913,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TNT,2017,0.036249751,-3.280399658,0,4.064900992,11.57410173,0.265456443,0.017210569,0.232324287,2.397895273,30.33164085,0.683714021,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNT,2016,0.012318828,-4.384231142,0,4.737142405,11.59728161,0.313343289,0.022542835,0.270340672,2.397895273,30.28014888,0.664172182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TNT,2021,0.039928914,-3.179906604,0,5.176410284,11.76803699,0.057200465,0.025587705,0.309142442,2.564949357,30.83202911,0.673898156,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TOT,2018,0.010216464,-4.573485716,0,0.013261798,10.80769668,0.142143712,0.049202393,0.887659654,2.772588722,29.78447329,0.649675454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TOT,2019,0.012858178,-4.340833652,0,0.014006867,10.83971638,0.157831035,0.042660037,0.594555818,2.772588722,29.73976857,0.681069175,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TOT,2020,0.024623545,-3.67912039,0,0.017011545,10.89376319,0.196853929,0.046078251,0.71572616,2.772588722,29.76505763,0.68842243,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TOT,2017,0.021522687,-3.816889996,0,0.023412355,10.76388149,0.15971942,0.04356236,0.5293705,2.772588722,29.7636042,0.68188126,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TOT,2023,0.006634383,-5.008833157,1,0.122393697,11.26366103,0.507067526,0.045163714,1.176044033,2.772588722,29.98374168,0.679253333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TOT,2022,0.029390893,-3.497238953,1,0.192746446,11.18380984,0.536653813,0.04294932,1.390289651,2.772588722,29.85006428,0.679505486,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOT,2021,0.035490452,-3.302356035,1,0.235989142,10.87301501,0.155959806,0.042069435,1.020411673,2.772588722,29.91554376,0.678242255,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TPC,2020,0.007973316,-4.823649557,0,0.022648866,11.84600637,0.515942584,0.010290409,0.719500019,2.833213344,32.3563235,0.681356246,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TPC,2021,0.067378284,-2.627676902,0,0.051679228,11.8745404,0.550478385,0.010916656,0.507856629,2.833213344,32.37769818,0.674743427,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TPC,2019,0.01512369,-4.176253655,0,0.070080972,11.8237125,0.496111724,0.011313764,0.756694617,2.833213344,32.32161829,0.674194979,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TPC,2022,0.076464619,-2.491380969,0,0.07273215,11.80723891,0.476380528,0.010976641,0.498161241,2.833213344,32.39439796,0.671970964,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TPC,2018,0.041300475,-3.144703693,0,0.100688823,11.82110556,0.505213199,0.012694882,0.617221058,2.772588722,32.28394154,0.657614334,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TPC,2023,0.035018834,-3.316222554,0,0.118897347,11.6645585,0.378325446,0.041457654,0.490043867,2.833213344,32.37123061,0.702410711,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TPC,2016,0.029090241,-3.507830771,0,0.119863125,11.77802316,0.474762166,0.012526321,0.821979083,2.48490665,30.44471429,0.653671379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TPC,2017,0.005600787,-5.179231638,0,0.154547169,11.80876287,0.488215577,0.013901341,0.8934519,2.708050201,30.69981086,0.673900442,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TPH,2019,0.026983046,-3.585192764,0,0.002266014,10.62446922,0.445305219,0.00451385,0.906052355,2.995732274,28.76942694,0.683268809,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TPH,2018,0.042135093,-3.123825792,0,0.006395834,10.61138878,0.429089891,0.003608903,0.829472541,2.995732274,28.69776577,0.662263237,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TPH,2023,0.013867995,-4.264206588,0,0.013004334,10.69831378,0.490476548,0.003524253,0.922843872,2.995732274,28.94892524,0.683450619,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TPH,2017,0.043259804,-3.096307989,0,0.020553132,10.60729809,0.428926335,0.002594722,0.906839469,2.995732274,28.67793837,0.683179103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TPH,2022,0.008516731,-4.757169506,0,0.031897647,10.68273197,0.471455804,0.003757679,1.12796458,2.995732274,28.92239926,0.682097071,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TPH,2021,0.007840976,-4.840520045,0,0.03325519,10.67810707,0.466476156,0.004055609,1.195350506,2.995732274,28.88547497,0.681714235,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
TPH,2020,0.040420307,-3.167163059,0,0.092473255,10.67456965,0.461729298,0.004440032,0.914409552,2.995732274,28.78669004,0.690964331,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
TPH,2016,0.003505296,-5.649968859,0,0.10411945,10.61120067,0.437090466,0.003655989,0.613685789,2.995732274,28.60030932,0.664920988,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TPP,2019,0.023270187,-3.737037055,0,0.030159097,11.90794302,0.737048699,0.028264217,1.128217678,2.564949357,29.55869141,0.672410995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TPP,2017,0.005938091,-5.120411767,0,0.045048225,11.72020482,0.798068757,0.029415871,0.867536592,2.48490665,29.06830764,0.679785188,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TPP,2020,0.00896739,-4.705152798,0,0.133439846,11.94403136,0.748180902,0.026079913,1.038981486,2.564949357,29.64466303,0.680747551,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TPP,2018,0.000220217,-8.42067576,0,0.234960532,11.86778694,0.793683144,0.029385917,0.926315957,2.564949357,29.41419703,0.663865185,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TPP,2021,0.013831712,-4.266863111,1,0.300904351,12.09486704,0.735177862,0.024516124,0.928752722,2.564949357,29.84826268,0.667377371,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TPP,2023,0.045668808,-3.039595252,1,0.338907179,12.29424296,0.738971582,0.021816934,0.884307149,2.564949357,30.00746416,0.649956694,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TPP,2022,0.031425856,-3.428194045,1,0.516546252,12.28687427,0.744827803,0.023082215,0.828984259,2.564949357,29.97726019,0.656594415,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TPP,2016,0.030028137,-3.475132237,0,1.038940963,11.57617841,0.727191786,0.000627881,0.898683106,2.48490665,28.91066454,0.659394969,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TRA,2023,0.04092856,-3.154137457,1,0.011560078,12.3271342,0.298905629,0.025433579,2.282791215,2.890371758,30.85004572,0.568438097,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
TRA,2019,0.062615925,-2.706073459,1,0.033100536,12.1963177,0.288564283,0.033985746,2.669575148,2.890371758,30.91828282,0.575792718,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TRA,2022,0.108914959,-2.101872482,1,0.03879704,12.25917922,0.239891266,0.027159175,2.699403243,2.890371758,30.8394304,0.56251094,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TRA,2016,0.223880964,-1.243191407,1,0.048735694,12.13907708,0.263305082,0.00029179,3.945575575,2.63905733,30.60895897,0.534827572,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TRA,2020,0.204791119,-1.356614297,1,0.055121555,12.21770119,0.289780054,0.030960823,3.037121202,2.890371758,30.92783734,0.579457046,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
TRA,2018,0.13294123,-1.875199605,1,0.056973098,12.20135944,0.303578547,0.030213513,2.134058363,2.833213344,30.91752116,0.556072632,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TRA,2021,0.209095249,-1.330387663,1,0.082706384,12.23225819,0.257496451,0.028535385,3.008805539,2.890371758,30.85953782,0.56461115,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
TRA,2017,0.126907339,-1.928584488,1,0.4682469,12.17889119,0.258894836,0.005607748,2.593522535,2.833213344,30.86828292,0.572497404,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TRC,2016,0.271762265,-0.985699893,0,0,12.24387525,0.168802788,0.005419306,0.603128078,2.48490665,30.44471429,0.656213886,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TRC,2023,0.013463938,-4.294185062,0,0.126622424,12.30021755,0.173099254,0.015486854,0.680615988,2.833213344,32.37123061,0.674038569,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TRC,2022,0.184528862,-1.485960145,0,0.132855368,12.29735851,0.204103832,0.015622755,0.479918747,2.833213344,32.39439796,0.676207114,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TRC,2021,0.08615153,-2.36155705,0,0.317200341,12.29539556,0.209561057,0.016113602,0.594040219,2.833213344,32.37769818,0.67658796,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TRC,2018,0.082679985,-2.40647884,0,0.44631391,12.28702551,0.204083333,0.021705214,0.613110425,2.772588722,32.28394154,0.6594008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TRC,2020,0.134602792,-1.86086044,0,0.539110536,12.29731735,0.212508229,0.0176272,0.856826208,2.833213344,32.3563235,0.684103033,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TRC,2017,0.174474989,-1.554238161,0,0.746307276,12.26305232,0.156254294,0.025537839,0.432675416,2.708050201,30.69981086,0.677618155,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TRC,2019,0.069727502,-2.590882731,0,0.778268029,12.29402744,0.222061596,0.019543304,0.774008447,2.833213344,32.32161829,0.677274126,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TSB,2020,0.003279987,-5.7166304,0,0.001108305,10.99059097,0.196104139,0.01279018,1.114719109,1.945910149,29.19127226,0.685064453,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TSB,2018,0.001947356,-6.23933327,0,0.001451053,11.14354373,0.466411417,0.014026699,0.635858732,1.791759469,29.11861111,0.66346719,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSB,2019,0.013047548,-4.326021653,0,0.004054281,11.08979039,0.365139035,0.012875051,0.760372699,1.945910149,29.18899807,0.680636838,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TSB,2021,0.012822696,-4.343632911,0,0.009988792,11.01112481,0.226635402,0.013229937,2.720531381,1.945910149,29.35697514,0.667258091,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TSB,2016,0.006052261,-5.101252748,0,0.052664004,11.12527656,0.449422748,0.016944807,0.706982657,1.791759469,28.96110921,0.661764228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSB,2017,0.007205694,-4.925651924,0,0.176436093,11.18934517,0.504220453,0.012162527,0.730225801,1.791759469,29.01498224,0.682577016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSB,2022,0.035491157,-3.302335422,0,0.33156207,11.01078144,0.23073763,0.01226523,3.079352685,1.945910149,29.36645603,0.664947725,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TSB,2023,0.118952493,-2.002387358,0,1.545562698,11.03710391,0.271322985,0.011777615,4.258058267,1.945910149,29.39640346,0.658059413,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TSC,2018,0.241098644,-1.146665645,0,0.391721246,12.30527375,0.097853767,0.033175363,0.208262103,3.044522438,31.54911059,0.681859943,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSC,2020,0.330042144,-0.707994452,0,1.509435798,12.29926995,0.078729815,0.025944251,1.641349296,3.044522438,31.46395399,0.675967115,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TSC,2019,0.06010985,-2.749589282,0,1.689949553,12.2879395,0.061697837,0.029004313,0.342182696,3.044522438,31.50748267,0.676931769,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TSC,2017,0.084079847,-2.388162281,0,1.946647881,12.31329011,0.097142331,0.036204759,0.103338408,3.044522438,31.44778583,0.698039194,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSC,2022,0.316185611,-0.771357102,0,3.929838502,12.43516515,0.083038597,0.029248123,0.28848284,3.044522438,31.87592201,0.695934404,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TSC,2023,0.352379837,-0.608594678,0,4.602723919,12.47342685,0.164132557,0.027971896,0.236734764,3.044522438,31.84631007,0.702766018,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TSC,2021,0.129388942,-1.90637241,0,5.457574635,12.36238481,0.125410699,0.029281926,0.246983957,3.044522438,31.66593332,0.676355314,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TSC,2016,0.182453075,-1.499815285,0,19.34879576,12.36608646,0.102537987,0.037440587,0.257058465,2.995732274,31.40634353,0.637357742,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTA,2022,0.328560268,-0.714703976,0,0.562161165,12.66243891,0.583303771,0.013398905,0.734949312,3.36729583,,0.674948153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TTA,2020,0.055057029,-2.842755031,0,0.599783165,12.67425984,0.650109243,0.01604047,1.147672002,3.36729583,,0.684927789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TTA,2023,0.250688012,-1.09494625,0,0.714192,12.64113054,0.547224133,0.013413479,0.849605679,3.36729583,,0.675519052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TTA,2021,0.139078062,-1.822968462,0,1.709453172,12.67702465,0.629762927,0.014533169,0.798600751,3.36729583,,0.676703793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TTC,2018,0.045890393,-3.034522776,0,0.038399784,11.37218064,0.503847071,0.025858346,0.61002522,3.761200116,31.90152527,0.660167061,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTC,2023,0.008176835,-4.798239681,0,0.040731438,11.2717835,0.35905426,0.027951708,0.575029474,3.761200116,32.17513581,0.681528239,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TTC,2019,0.011687799,-4.437453133,0,0.07215078,11.30290969,0.405744617,0.027104858,0.66767613,3.761200116,31.96163948,0.679279305,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TTC,2020,0.023629369,-3.721351853,0,0.092197048,11.3010069,0.390189429,0.025744148,0.756650964,3.761200116,32.00997821,0.68752211,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TTC,2022,0.019194428,-3.933754204,0,0.092565748,11.26325451,0.331788609,0.025209308,0.635875355,3.761200116,32.18623781,0.679662905,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TTC,2021,0.020951612,-3.84436546,0,0.26560893,11.2514114,0.316969211,0.025426604,0.590101335,3.761200116,32.09515594,0.680815907,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TTC,2017,0.004338353,-5.435912766,0,0.413108619,11.31376361,0.443099753,0.013742516,0.830717069,3.737669618,31.83863446,0.679300701,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTC,2016,0.077843694,-2.472011839,0,0.594131156,11.2744375,0.430002477,0.005997622,1.005909862,3.713572067,31.7447172,0.657276344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTE,2023,0.005215983,-5.250798012,0,0.001361615,12.09694514,0.743159981,0.018277421,1.77468266,3.36729583,33.13685652,0.704346567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TTE,2022,0.02249041,-3.771919088,0,0.008380198,12.12582462,0.759419263,0.019354881,1.072502818,3.36729583,33.11502767,0.684030675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TTE,2020,0.007667599,-4.863054648,0,0.044020023,11.9755507,0.713771495,0.020578921,1.716416067,3.36729583,33.05034318,0.71140043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TTE,2018,0.311506275,-0.793086719,0,0.046301537,12.01179845,0.698113116,0.003178574,1.161840131,3.33220451,33.07371641,0.664909585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TTE,2021,0.02716651,-3.57822798,0,0.074598481,12.04084665,0.727268315,0.020760347,1.136276985,3.36729583,33.08157065,0.683425979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TTE,2019,0.027270004,-3.574319213,0,0.409700103,12.00067551,0.679953722,0.002667552,0.93325335,3.36729583,33.07337598,0.683632129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TTF,2021,0.43153081,-0.275608205,1,-18.33569852,12.45306432,0.839599577,0.141317432,3.739226932,1.791759469,30.71510097,0.646260351,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TTF,2022,0.466773202,-0.133103353,1,-6.883998951,12.47799838,0.856004033,0.135464487,4.236795161,1.791759469,30.64690529,0.665446552,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TTF,2019,0.050472691,-2.934531866,1,0.830704853,12.33155764,1.294470696,0.149797724,-3.176853677,1.791759469,30.72251816,0.726706029,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TTF,2018,0.126756613,-1.929945493,1,1.117980932,12.44407377,0.992909435,0.094204765,28.52280556,1.791759469,30.72472302,0.479481202,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTF,2016,0.750959358,1.103735428,1,1.928238612,12.55450321,0.963153255,0.05924759,8.089728407,1.609437912,30.22038728,0.63984679,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTF,2023,0.371674801,-0.525038586,1,2.057563522,12.45491503,0.906285413,0.127415027,5.233690039,1.791759469,30.60626545,0.666609027,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TTF,2020,0.303026494,-0.832927159,1,3.896310842,12.35040879,1.260999928,0.147890105,-7.236472995,1.791759469,30.71304319,0.726410147,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TTF,2017,0.054400189,-2.855451813,1,5.973844112,12.61976985,0.801260967,0.057338232,0.782707521,1.791759469,30.70909614,0.669201963,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTH,2020,0.062825419,-2.70250983,0,1.357995448,11.71209603,0.20838741,0.100691109,0.577179952,2.944438979,32.83778683,0.711672781,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TTH,2016,0.036242951,-3.280594329,0,1.370401436,11.40928928,0.250966616,0.068831052,0.324634048,2.833213344,31.89726941,0.661990736,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTH,2019,0.040340839,-3.169213839,0,2.022961176,11.75323025,0.256721329,0.082024257,0.213014286,2.944438979,32.65370046,0.680645932,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TTH,2017,0.027492973,-3.565946845,0,3.338034798,11.68127565,0.298301795,0.09670071,0.426075079,2.944438979,32.32394479,0.682054453,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
